Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
5678,11,1,-1313303721475770168,,264.0,,,0,4,63427,0,1,7200,0,4,63427,1,2236308892753624024,-635635896434291546,4252.0,,,,,719948227.735692,719948227.735692,1.0,719948227.0,719948227.0,2.236308892753624e+18,,EF9CF5D9-177A-4FF4-8BFF-3493A0F52598,/discoverability/signals,com.apple.controlcenter.presented,,
5742,11,1,-2984767871057948010,,265.0,,,0,5,49115,0,1,7200,0,5,49115,1,2236308892753624024,-635635896434291546,4252.0,,,,,720020315.327351,720020315.327351,1.0,720020315.0,720020315.0,2.236308892753624e+18,,ED2152D0-128F-4F4F-BC4E-3CE5A348D7B7,/discoverability/signals,com.apple.controlcenter.presented,,
5911,11,1,5217243646441272507,,266.0,,,0,1,79833,0,1,3600,0,1,79833,1,2687269364483809848,-635635896434291546,3429.0,,,,,720915033.261715,720915033.261715,1.0,720915033.0,720915033.0,2.68726936448381e+18,,831EBFBE-95A0-4924-BD51-67316D28D24F,/discoverability/signals,com.apple.Safari.user-opened-tab,,
6503,11,1,-3005637705192671508,,267.0,,,0,1,43110,0,1,3600,0,1,43110,1,2236308892753624024,-635635896434291546,4252.0,,,,,721483110.679691,721483110.679691,1.0,721483110.0,721483110.0,2.236308892753624e+18,,4775FEEC-DC73-469A-9E7E-D24010677E5B,/discoverability/signals,com.apple.controlcenter.presented,,
6504,11,1,4136210887822026287,,268.0,,,0,1,43113,0,1,3600,0,1,43113,1,-6235543431298324028,-635635896434291546,4252.0,,,,,721483113.389113,721483113.389113,1.0,721483113.0,721483113.0,1.2211200642411227e+19,,FCCA8F03-D5DC-4D78-A632-2A8DB7F83733,/discoverability/signals,com.apple.spotlight.invoked,,
6505,11,1,-6793239092446963802,,269.0,,,0,1,43117,0,1,3600,0,1,43117,1,-6235543431298324028,-635635896434291546,4252.0,,,,,721483117.616794,721483117.616794,1.0,721483117.0,721483117.0,1.2211200642411227e+19,,F83BE247-53D9-4369-8E8A-DE1D5D40AFDB,/discoverability/signals,com.apple.spotlight.invoked,,
6508,11,1,-3194583195589841735,,270.0,,,0,1,43138,0,1,3600,0,1,43138,1,-6235543431298324028,-635635896434291546,4252.0,,,,,721483138.460189,721483138.460189,1.0,721483138.0,721483138.0,1.2211200642411227e+19,,C4F77F24-05F5-4EB8-A97A-47BF18EC9710,/discoverability/signals,com.apple.spotlight.invoked,,
6509,11,1,3464954765785843744,,271.0,,,0,1,43140,0,1,3600,0,1,43140,1,2236308892753624024,-635635896434291546,4252.0,,,,,721483140.902379,721483140.902379,1.0,721483140.0,721483140.0,2.236308892753624e+18,,FDA17AAE-595C-4C31-9725-65A6AD88355B,/discoverability/signals,com.apple.controlcenter.presented,,
6510,11,1,-2263263128887401149,,272.0,,,0,1,43143,0,1,3600,0,1,43143,1,2007560149083090365,-635635896434291546,4252.0,,,,,721483143.191773,721483143.191773,1.0,721483143.0,721483143.0,2.0075601490830904e+18,,483E3DE3-B5A3-4E35-B5C2-B250EAB209A3,/discoverability/signals,com.apple.siri.dictation.siri-request-started,,
6511,11,1,-6961267665835730298,,273.0,,,0,1,43144,0,1,3600,0,1,43144,1,2236308892753624024,-635635896434291546,4252.0,,,,,721483144.748857,721483144.748857,1.0,721483144.0,721483144.0,2.236308892753624e+18,,E412CEC0-080D-4BA7-99BA-078BBE12896F,/discoverability/signals,com.apple.controlcenter.presented,,
6512,11,1,907913346407933112,,274.0,,,0,1,43147,0,1,3600,0,1,43147,1,2007560149083090365,-635635896434291546,4252.0,,,,,721483147.543121,721483147.543121,1.0,721483147.0,721483147.0,2.0075601490830904e+18,,15C26C1C-DAC9-47AD-A81D-8CB759663D1C,/discoverability/signals,com.apple.siri.dictation.siri-request-started,,
6572,11,1,-3066700770537925005,,275.0,,,0,1,63796,0,1,3600,0,1,63796,1,2687269364483809848,-635635896434291546,3429.0,,,,,721503796.221656,721503796.221656,1.0,721503796.0,721503796.0,2.68726936448381e+18,,6A0D371E-D0DE-4AF5-B98F-4199FC81E70E,/discoverability/signals,com.apple.Safari.user-opened-tab,,
6574,11,1,464704273697417111,,276.0,,,0,1,63821,0,1,3600,0,1,63821,1,2687269364483809848,-635635896434291546,5224.0,,,,,721503821.15178,721503821.15178,1.0,721503821.0,721503821.0,2.68726936448381e+18,,35B2CA5B-787F-415C-BE19-E56ED44379A9,/discoverability/signals,com.apple.Safari.user-opened-tab,,
6598,11,1,7415679716358437392,,278.0,,,0,2,34546,0,1,3600,0,2,34546,1,2236308892753624024,-635635896434291546,4252.0,,,,,721560946.419066,721560946.419066,1.0,721560946.0,721560946.0,2.236308892753624e+18,,69A96E37-BA3C-4325-A3CF-102E73C4C3F1,/discoverability/signals,com.apple.controlcenter.presented,,
6656,11,1,719784953088023413,,279.0,,,0,3,39806,0,1,3600,0,3,39806,1,2236308892753624024,-635635896434291546,4252.0,,,,,721652606.480909,721652606.480909,1.0,721652606.0,721652606.0,2.236308892753624e+18,,2D50A5D4-6EC8-40DB-B8E9-B272AE09562C,/discoverability/signals,com.apple.controlcenter.presented,,
6977,11,1,2271173211884195635,,280.0,,,0,1,57956,0,1,3600,0,1,57956,1,2157847040686542601,-635635896434291546,5575.0,,,,,722102756.659021,722102756.659021,1.0,722102756.0,722102756.0,2.1578470406865426e+18,,D8FF85FC-4195-4943-93C5-7F906C2A3049,/discoverability/signals,com.apple.notificationcenter.opened,,
6978,11,1,-2921933770084425847,,281.0,,,0,1,57957,0,1,3600,0,1,57957,1,2157847040686542601,-635635896434291546,5575.0,,,,,722102757.635506,722102757.635506,1.0,722102757.0,722102757.0,2.1578470406865426e+18,,D67621AB-D457-45A0-B5F4-0B72B9B78185,/discoverability/signals,com.apple.notificationcenter.opened,,
7026,11,1,5009279970384494658,,282.0,,,0,2,33674,0,1,3600,0,2,33674,1,2007560149083090365,-635635896434291546,5618.0,,,,,722164874.952273,722164874.952273,1.0,722164874.0,722164874.0,2.0075601490830904e+18,,9AF9F4AE-1940-40CF-943D-40533D0F4FF9,/discoverability/signals,com.apple.siri.dictation.siri-request-started,,
7038,11,1,-5908047198557771162,,283.0,,,0,2,58569,0,1,3600,0,2,58569,1,2236308892753624024,-635635896434291546,5618.0,,,,,722189770.031074,722189770.031074,1.0,722189769.0,722189769.0,2.236308892753624e+18,,8A094891-E15B-4EC3-AE31-0FC3951D5A92,/discoverability/signals,com.apple.controlcenter.presented,,
7147,11,1,3946591419841007149,,284.0,,,0,5,67242,0,1,3600,0,5,67242,1,2236308892753624024,-635635896434291546,5618.0,,,,,722457642.424402,722457642.424402,1.0,722457642.0,722457642.0,2.236308892753624e+18,,2F4F19EE-6575-4EF8-A5B7-3FFEDF88F770,/discoverability/signals,com.apple.controlcenter.presented,,
7241,11,1,-1302781277638727971,,285.0,,,0,6,47725,0,1,3600,0,6,47725,1,-6235543431298324028,-635635896434291546,5618.0,,,,,722524525.69664,722524525.69664,1.0,722524525.0,722524525.0,1.2211200642411227e+19,,F464730A-9EA0-43F2-91EC-A2313DE749F9,/discoverability/signals,com.apple.spotlight.invoked,,
7242,11,1,-2922156912055880020,,286.0,,,0,6,47726,0,1,3600,0,6,47726,1,2236308892753624024,-635635896434291546,5618.0,,,,,722524526.112314,722524526.112314,1.0,722524526.0,722524526.0,2.236308892753624e+18,,007F6A8F-4852-4805-AC26-48157C392CAD,/discoverability/signals,com.apple.controlcenter.presented,,
7243,11,1,-5422708081145712284,,287.0,,,0,6,47726,0,1,3600,0,6,47726,1,2236308892753624024,-635635896434291546,5618.0,,,,,722524526.842591,722524526.842591,1.0,722524526.0,722524526.0,2.236308892753624e+18,,3C4A85FA-391C-41C0-BE42-EE16E93A991B,/discoverability/signals,com.apple.controlcenter.presented,,
7351,11,1,5896701244843479652,,288.0,,,0,2,42366,0,1,3600,0,2,42366,1,2687269364483809848,-635635896434291546,5896.0,,,,,722778366.329792,722778366.329792,1.0,722778366.0,722778366.0,2.68726936448381e+18,,F0C3E69B-1DD0-449F-AF70-D02BDDB10603,/discoverability/signals,com.apple.Safari.user-opened-tab,,
7368,11,1,-100512708319542599,,289.0,,,0,2,54004,0,1,3600,0,2,54004,1,2236308892753624024,-635635896434291546,5618.0,,,,,722790004.401851,722790004.401851,1.0,722790004.0,722790004.0,2.236308892753624e+18,,8F7C2022-6E3A-43EC-ADF1-5102F47DE2DA,/discoverability/signals,com.apple.controlcenter.presented,,
8060,11,1,-8799217585914705633,,290.0,,,0,5,33930,0,1,3600,0,5,33930,1,908971599454435065,-635635896434291546,6567.0,,,,,723029130.434395,723029130.434395,1.0,723029130.0,723029130.0,9.089715994544351e+17,,4E9D555A-5971-463D-9AA0-ECF0B82F2C8B,/discoverability/signals,com.apple.screencapture.invoke,,
8061,11,1,-3177828610604906051,,291.0,,,0,5,34916,0,1,3600,0,5,34916,1,908971599454435065,-635635896434291546,6567.0,,,,,723030116.639989,723030116.639989,1.0,723030116.0,723030116.0,9.089715994544351e+17,,1449E6C2-5467-43AF-9F00-207D47EC670C,/discoverability/signals,com.apple.screencapture.invoke,,
8139,11,1,-391747094628595183,,292.0,,,0,5,55792,0,1,3600,0,5,55792,1,908971599454435065,-635635896434291546,6567.0,,,,,723050992.357522,723050992.357522,1.0,723050992.0,723050992.0,9.089715994544351e+17,,E82BD590-C305-4FC4-816F-E02A31E515D5,/discoverability/signals,com.apple.screencapture.invoke,,
8185,11,1,1790830948377699945,,293.0,,,0,6,50317,0,1,3600,0,6,50317,1,2157847040686542601,-635635896434291546,5575.0,,,,,723131917.130216,723131917.130216,1.0,723131917.0,723131917.0,2.1578470406865426e+18,,AFC09816-4040-41A2-ABE4-813689D49762,/discoverability/signals,com.apple.notificationcenter.opened,,
8270,11,1,-5247477572339846212,,294.0,,,0,3,37439,0,1,3600,0,3,37439,1,-6235543431298324028,-635635896434291546,6726.0,,,,,723464639.920705,723464639.920705,1.0,723464639.0,723464639.0,1.2211200642411227e+19,,4CAE9859-2955-4E1A-B517-D70EE173311D,/discoverability/signals,com.apple.spotlight.invoked,,
8456,11,1,1045794456242011356,,295.0,,,0,3,82292,0,1,3600,0,3,82292,1,-6235543431298324028,-635635896434291546,6726.0,,,,,724114292.908376,724114292.908376,1.0,724114292.0,724114292.0,1.2211200642411227e+19,,D1B4CBCD-DB31-4A82-9857-95684AE2283B,/discoverability/signals,com.apple.spotlight.invoked,,
8463,11,1,-9015499945219952740,,296.0,,,0,3,82548,0,1,3600,0,3,82548,1,2236308892753624024,-635635896434291546,6726.0,,,,,724114548.353413,724114548.353413,1.0,724114548.0,724114548.0,2.236308892753624e+18,,2502344F-918B-4E60-B714-E28A8331EB2A,/discoverability/signals,com.apple.controlcenter.presented,,
8497,11,1,4550661862398105646,,297.0,,,0,4,34837,0,1,3600,0,4,34837,1,2687269364483809848,-635635896434291546,6880.0,,,,,724153237.850136,724153237.850136,1.0,724153237.0,724153237.0,2.68726936448381e+18,,A5826D39-F1D0-48D7-BEED-4F8BDC15F42A,/discoverability/signals,com.apple.Safari.user-opened-tab,,
8650,11,1,6924706654266092489,,298.0,,,0,6,83320,0,1,3600,0,6,83320,1,2687269364483809848,-635635896434291546,6880.0,,,,,724288120.728914,724288120.728914,1.0,724288120.0,724288120.0,2.68726936448381e+18,,D7E2BCA2-3B07-46CA-92D7-648715EDEE4A,/discoverability/signals,com.apple.Safari.user-opened-tab,,
9292,11,1,2346894766751850185,,338.0,,,0,1,39453,0,1,3600,0,1,39453,1,2007560149083090365,-635635896434291546,6726.0,,,,,725713053.24486,725713053.24486,1.0,725713053.0,725713053.0,2.0075601490830904e+18,,8B3E11BF-E79E-4252-A131-0CCDE1EB5C6C,/discoverability/signals,com.apple.siri.dictation.siri-request-started,,
9294,11,1,4078386051106660057,,339.0,,,0,1,39456,0,1,3600,0,1,39456,1,2236308892753624024,-635635896434291546,6726.0,,,,,725713056.657638,725713056.657638,1.0,725713056.0,725713056.0,2.236308892753624e+18,,D3F8C451-9E5D-44A7-9DB0-A69A79AAB9B9,/discoverability/signals,com.apple.controlcenter.presented,,
9375,11,1,1028021970197659526,,340.0,,,0,3,56280,0,1,3600,0,3,56280,1,2687269364483809848,-635635896434291546,6880.0,,,,,725902680.428217,725902680.428217,1.0,725902680.0,725902680.0,2.68726936448381e+18,,5CF26864-BB7C-4552-8E3F-D3AF3CC64386,/discoverability/signals,com.apple.Safari.user-opened-tab,,
9460,11,1,-3254975692293986031,,342.0,,,0,4,34122,0,1,3600,0,4,34122,1,2236308892753624024,-635635896434291546,6726.0,,,,,725966922.954667,725966922.954667,1.0,725966922.0,725966922.0,2.236308892753624e+18,,826AA330-27CC-46B2-B5CB-A170AE94038A,/discoverability/signals,com.apple.controlcenter.presented,,
9487,11,1,-66815016718655813,,343.0,,,0,4,55424,0,1,3600,0,4,55424,1,2687269364483809848,-635635896434291546,6880.0,,,,,725988224.659764,725988224.659764,1.0,725988224.0,725988224.0,2.68726936448381e+18,,8346F2D2-7778-4466-BFDA-8A8F67514C98,/discoverability/signals,com.apple.Safari.user-opened-tab,,
9819,11,1,-8805894481670548928,,348.0,,,0,3,84519,0,1,3600,0,3,84519,1,2157847040686542601,-635635896434291546,7948.0,,,,,726449319.17393,726449319.17393,1.0,726449319.0,726449319.0,2.1578470406865426e+18,,FE9E9D68-5377-4015-AC70-A1DB564DEBAF,/discoverability/signals,com.apple.notificationcenter.opened,,
9862,11,1,4080761041951327573,,349.0,,,0,3,53541,0,1,3600,0,3,53541,1,2236308892753624024,-635635896434291546,7981.0,,,,,726504741.560988,726504741.560988,1.0,726504741.0,726504741.0,2.236308892753624e+18,,2B967E3C-35AE-4218-8A41-D7D508EB511C,/discoverability/signals,com.apple.controlcenter.presented,,
10064,11,1,532494194105372109,,350.0,,,0,4,45252,0,1,3600,0,4,45252,1,5000244816693094886,-635635896434291546,7981.0,,,,,726582852.2052,726582852.2052,1.0,726582852.0,726582852.0,5.000244816693094e+18,,64929F12-443D-4089-8D56-C6F93CA166FA,/discoverability/signals,com.apple.MobileSMS.send-tapback,,
10081,11,1,-421693210043360328,,351.0,,,0,4,49523,0,1,3600,0,4,49523,1,908971599454435065,-635635896434291546,8182.0,,,,,726587123.236331,726587123.236331,1.0,726587123.0,726587123.0,9.089715994544351e+17,,9B8D2350-3CFA-42BC-8DBE-921A58E2C92E,/discoverability/signals,com.apple.screencapture.invoke,,
10164,11,1,-50725592376746466,,352.0,,,0,6,44205,0,1,3600,0,6,44205,1,-6235543431298324028,-635635896434291546,7981.0,,,,,726754606.578136,726754606.578136,1.0,726754605.0,726754605.0,1.2211200642411227e+19,,30A4CE23-B2AF-45E6-AC19-D7CB8BD0655F,/discoverability/signals,com.apple.spotlight.invoked,,
10231,11,1,-5872339409136192143,,353.0,,,0,6,50663,0,1,3600,0,6,50663,1,2236308892753624024,-635635896434291546,7981.0,,,,,726761063.819037,726761063.819037,1.0,726761063.0,726761063.0,2.236308892753624e+18,,DAC6A97F-FA00-4B22-BBC0-7AA25F3DDE1E,/discoverability/signals,com.apple.controlcenter.presented,,
10306,11,1,-6641287222201500416,,354.0,,,0,6,63236,0,1,3600,0,6,63236,1,2236308892753624024,-635635896434291546,7981.0,,,,,726773636.720001,726773636.720001,1.0,726773636.0,726773636.0,2.236308892753624e+18,,2E53BF16-D712-473C-9F8F-B3294E04A763,/discoverability/signals,com.apple.controlcenter.presented,,
10314,11,1,751438055430568615,,355.0,,,0,6,64428,0,1,3600,0,6,64428,1,2157847040686542601,-635635896434291546,7948.0,,,,,726774828.741514,726774828.741514,1.0,726774828.0,726774828.0,2.1578470406865426e+18,,B8514891-56CB-4CBC-89BB-7FBDED472627,/discoverability/signals,com.apple.notificationcenter.opened,,
10322,11,1,-3534558986891925912,,356.0,,,0,7,86259,0,1,3600,0,7,86259,1,-6235543431298324028,-635635896434291546,7981.0,,,,,726796659.444321,726796659.444321,1.0,726796659.0,726796659.0,1.2211200642411227e+19,,BB327994-9461-45CB-A662-58EF1674B076,/discoverability/signals,com.apple.spotlight.invoked,,
10559,11,1,-7343831681918076811,,357.0,,,0,4,52402,0,1,3600,0,4,52402,1,2236308892753624024,-635635896434291546,7981.0,,,,,727194802.181982,727194802.181982,1.0,727194802.0,727194802.0,2.236308892753624e+18,,A09A08E2-2B43-49D7-A8B9-E48AF105DFB2,/discoverability/signals,com.apple.controlcenter.presented,,
10616,11,1,536091061909335875,,358.0,,,0,4,62140,0,1,3600,0,4,62140,1,908971599454435065,-635635896434291546,8613.0,,,,,727204540.985815,727204540.985815,1.0,727204540.0,727204540.0,9.089715994544351e+17,,2E983369-9C06-48DA-9FF2-EDA3A9336836,/discoverability/signals,com.apple.screencapture.invoke,,
10750,11,1,-5053561297442795414,,359.0,,,0,5,2064,0,1,3600,0,5,2064,1,2236308892753624024,-635635896434291546,7981.0,,,,,727230864.211653,727230864.211653,1.0,727230864.0,727230864.0,2.236308892753624e+18,,9D987B60-8473-4100-AA4A-B16220C4613E,/discoverability/signals,com.apple.controlcenter.presented,,
10774,11,1,-2834691063883666997,,360.0,,,0,5,34985,0,1,3600,0,5,34985,1,2687269364483809848,-635635896434291546,8752.0,,,,,727263785.489279,727263785.489279,1.0,727263785.0,727263785.0,2.68726936448381e+18,,F617920E-F6AF-4238-A6BF-2F701C2781EB,/discoverability/signals,com.apple.Safari.user-opened-tab,,
11237,11,1,5756954949392957335,,361.0,,,0,2,55358,0,1,3600,0,2,55358,1,2236308892753624024,-635635896434291546,7981.0,,,,,727629758.603228,727629758.603228,1.0,727629758.0,727629758.0,2.236308892753624e+18,,F9B219AD-250D-4999-B196-BCB66F60BC49,/discoverability/signals,com.apple.controlcenter.presented,,
12694,11,1,-2395673547786149376,,362.0,,,0,1,54390,0,1,3600,0,1,54390,1,2236308892753624024,-635635896434291546,7981.0,,,,,728751990.922672,728751990.922672,1.0,728751990.0,728751990.0,2.236308892753624e+18,,200E1220-ECC7-4D73-AA75-5BF032A54EA8,/discoverability/signals,com.apple.controlcenter.presented,,
13614,11,1,5996680202075395101,,363.0,,,0,2,64001,0,1,3600,0,2,64001,1,-6235543431298324028,-635635896434291546,7981.0,,,,,728848001.442899,728848001.442899,1.0,728848001.0,728848001.0,1.2211200642411227e+19,,DAB7FCAB-05A4-456C-AA6E-50399B184ECA,/discoverability/signals,com.apple.spotlight.invoked,,
14548,11,1,8572777293073134070,,364.0,,,0,6,65528,0,1,3600,0,6,65528,1,908971599454435065,-635635896434291546,8182.0,,,,,729799928.706047,729799928.706047,1.0,729799928.0,729799928.0,9.089715994544351e+17,,E7C7CE45-FA2C-4DBD-BD84-27CECEC7CAC1,/discoverability/signals,com.apple.screencapture.invoke,,
14549,11,1,-5099622388478164652,,365.0,,,0,6,65541,0,1,3600,0,6,65541,1,908971599454435065,-635635896434291546,8182.0,,,,,729799941.383835,729799941.383835,1.0,729799941.0,729799941.0,9.089715994544351e+17,,532B28F2-E2C1-45BD-8318-51F2BBD906FE,/discoverability/signals,com.apple.screencapture.invoke,,
14555,11,1,3005175666523375509,,366.0,,,0,6,65804,0,1,3600,0,6,65804,1,908971599454435065,-635635896434291546,8182.0,,,,,729800204.8014,729800204.8014,1.0,729800204.0,729800204.0,9.089715994544351e+17,,A66D0ACA-3A65-4F6D-9B0D-B326C4A3DFA2,/discoverability/signals,com.apple.screencapture.invoke,,
14560,11,1,-6435603383080943365,,367.0,,,0,6,65879,0,1,3600,0,6,65879,1,908971599454435065,-635635896434291546,8182.0,,,,,729800279.037265,729800279.037265,1.0,729800279.0,729800279.0,9.089715994544351e+17,,BB592928-BEC0-438B-87CA-E6DA7C5C05CD,/discoverability/signals,com.apple.screencapture.invoke,,
14561,11,1,3012296004666563941,,368.0,,,0,6,66322,0,1,3600,0,6,66322,1,908971599454435065,-635635896434291546,8182.0,,,,,729800722.682496,729800722.682496,1.0,729800722.0,729800722.0,9.089715994544351e+17,,3F79962F-8EEA-40AA-9E04-8D3F98296236,/discoverability/signals,com.apple.screencapture.invoke,,
14562,11,1,-6479802496997885611,,369.0,,,0,6,66429,0,1,3600,0,6,66429,1,908971599454435065,-635635896434291546,8182.0,,,,,729800829.590033,729800829.590033,1.0,729800829.0,729800829.0,9.089715994544351e+17,,32D95670-433C-43D4-9851-CE8B75AAF3F7,/discoverability/signals,com.apple.screencapture.invoke,,
14886,11,1,8437179596447019056,,370.0,,,0,3,65068,0,1,3600,0,3,65068,1,2157847040686542601,-635635896434291546,7948.0,,,,,730145068.356187,730145068.356187,1.0,730145068.0,730145068.0,2.1578470406865426e+18,,E096483E-BE09-4E3A-8A0B-D95CCCA48538,/discoverability/signals,com.apple.notificationcenter.opened,,
14887,11,1,1256557915001593105,,371.0,,,0,3,65069,0,1,3600,0,3,65069,1,2157847040686542601,-635635896434291546,7948.0,,,,,730145069.842458,730145069.842458,1.0,730145069.0,730145069.0,2.1578470406865426e+18,,AB308EAD-4901-4818-9E79-565231BDA97C,/discoverability/signals,com.apple.notificationcenter.opened,,
14888,11,1,-8818998602649296799,,372.0,,,0,3,65075,0,1,3600,0,3,65075,1,2157847040686542601,-635635896434291546,7948.0,,,,,730145075.533755,730145075.533755,1.0,730145075.0,730145075.0,2.1578470406865426e+18,,A08C7F2D-3CF2-48DB-BB38-982C5EE21DF9,/discoverability/signals,com.apple.notificationcenter.opened,,
15898,11,1,-5619216111952389983,,373.0,,,0,3,65512,0,1,3600,0,3,65512,1,908971599454435065,-635635896434291546,8613.0,,,,,731355112.347433,731355112.347433,1.0,731355112.0,731355112.0,9.089715994544351e+17,,14815323-9030-476C-A323-C40D8011A852,/discoverability/signals,com.apple.screencapture.invoke,,
16024,11,1,5396252996974095664,,374.0,,,0,5,64550,0,1,3600,0,5,64550,1,908971599454435065,-635635896434291546,12771.0,,,,,731526950.62397,731526950.62397,1.0,731526950.0,731526950.0,9.089715994544351e+17,,FD96E1D9-E41C-4083-A9FF-E1538CD211A8,/discoverability/signals,com.apple.screencapture.invoke,,
16058,11,1,-2498739007532875301,,375.0,,,0,6,50655,0,1,3600,0,6,50655,1,908971599454435065,-635635896434291546,12797.0,,,,,731599455.182149,731599455.182149,1.0,731599455.0,731599455.0,9.089715994544351e+17,,E30FB75D-A6BD-4A16-822E-1A542CCAE970,/discoverability/signals,com.apple.screencapture.invoke,,
16059,11,1,376848852384608764,,376.0,,,0,6,50785,0,1,3600,0,6,50785,1,908971599454435065,-635635896434291546,12797.0,,,,,731599585.162681,731599585.162681,1.0,731599585.0,731599585.0,9.089715994544351e+17,,CAD57326-7DF1-4195-AFF0-E038FD70B7ED,/discoverability/signals,com.apple.screencapture.invoke,,
